Date,Open,High,Low,Close,Adj Close,Volume,DJI,GSPC,IXIC
2017/9/13,930.659973,937.25,929.859985,935.090027,935.090027,1102600,22158.17969,2498.370117,6460.189941
2017/9/14,931.25,932.77002,924,925.109985,925.109985,1397600,22203.48047,2495.620117,6429.080078
2017/9/15,924.659973,926.48999,916.359985,920.289978,920.289978,2505400,22268.33984,2500.22998,6448.470215
2017/9/18,920.01001,922.080017,910.599976,915,915,1306900,22331.34961,2503.870117,6454.640137
2017/9/19,917.419983,922.419983,912.549988,921.809998,921.809998,936700,22370.80078,2506.649902,6461.319824
2017/9/20,922.97998,933.880005,922,931.580017,931.580017,1669800,22412.58984,2508.23999,6456.040039
2017/9/21,933,936.530029,923.830017,932.450012,932.450012,1290600,22359.23047,2500.600098,6422.689941
2017/9/22,927.75,934.72998,926.47998,928.530029,928.530029,1052700,22349.58984,2502.219971,6426.919922
2017/9/25,925.450012,926.400024,909.700012,920.969971,920.969971,1856800,22296.08984,2496.659912,6370.589844
2017/9/26,923.719971,930.820007,921.140015,924.859985,924.859985,1666900,22284.32031,2496.840088,6380.160156
2017/9/27,927.73999,949.900024,927.73999,944.48999,944.48999,2239400,22340.71094,2507.040039,6453.259766
2017/9/28,941.359985,950.690002,940.549988,949.5,949.5,1020300,22381.19922,2510.060059,6453.450195
2017/9/29,952,959.786011,951.51001,959.109985,959.109985,1581000,22405.08984,2519.360107,6495.959961
2017/10/2,959.97998,962.539978,947.840027,953.27002,953.27002,1283400,22557.59961,2529.120117,6516.720215
2017/10/3,954,958,949.140015,957.789978,957.789978,888300,22641.66992,2534.580078,6531.709961
2017/10/4,957,960.390015,950.690002,951.679993,951.679993,952400,22661.64063,2537.73999,6534.629883
2017/10/5,955.48999,970.909973,955.179993,969.960022,969.960022,1213800,22775.39063,2552.070068,6585.359863
2017/10/6,966.700012,979.460022,963.359985,978.890015,978.890015,1173900,22773.66992,2549.330078,6590.180176
2017/10/9,980,985.424988,976.109985,977,977,891400,22761.07031,2544.72998,6579.72998
2017/10/10,980,981.570007,966.080017,972.599976,972.599976,968400,22830.67969,2550.639893,6587.25
2017/10/11,973.719971,990.710022,972.25,989.25,989.25,1693300,22872.89063,2555.23999,6603.549805
2017/10/12,987.450012,994.119995,985,987.830017,987.830017,1262400,22841.00977,2550.929932,6591.509766
2017/10/13,992,997.210022,989,989.679993,989.679993,1169800,22871.7207,2553.169922,6605.799805
2017/10/16,992.099976,993.906982,984,992,992,910500,22956.96094,2557.639893,6624
2017/10/17,990.289978,996.440002,988.590027,992.179993,992.179993,1290200,22997.43945,2559.360107,6623.660156
2017/10/18,991.77002,996.719971,986.974976,992.809998,992.809998,1057600,23157.59961,2561.26001,6624.220215
2017/10/19,986,988.880005,978.390015,984.450012,984.450012,1313600,23163.03906,2562.100098,6605.069824
2017/10/20,989.440002,991,984.580017,988.200012,988.200012,1183200,23328.63086,2575.209961,6629.049805
2017/10/23,989.52002,989.52002,966.119995,968.450012,968.450012,1478400,23273.96094,2564.97998,6586.830078
2017/10/24,970,972.22998,961,970.539978,970.539978,1212200,23441.75977,2569.129883,6598.430176
2017/10/25,968.369995,976.090027,960.52002,973.330017,973.330017,1211300,23329.46094,2557.149902,6563.890137
2017/10/26,980,987.599976,972.200012,972.559998,972.559998,2042100,23400.85938,2560.399902,6556.77002
2017/10/27,1009.190002,1048.390015,1008.200012,1019.27002,1019.27002,5167700,23434.18945,2581.070068,6701.259766
2017/10/30,1014,1024.969971,1007.5,1017.109985,1017.109985,2085100,23348.74023,2572.830078,6698.959961
2017/10/31,1015.219971,1024,1010.419983,1016.640015,1016.640015,1330700,23377.24023,2575.26001,6727.669922
2017/11/1,1017.210022,1029.670044,1016.950012,1025.5,1025.5,1373400,23435.00977,2579.360107,6716.529785
2017/11/2,1021.76001,1028.089966,1013.01001,1025.579956,1025.579956,1049000,23516.25977,2579.850098,6714.939941
2017/11/3,1022.109985,1032.650024,1020.309998,1032.47998,1032.47998,1076400,23539.18945,2587.840088,6764.439941
2017/11/6,1028.98999,1034.869995,1025,1025.900024,1025.900024,1125200,23548.41992,2591.129883,6786.439941
2017/11/7,1027.27002,1033.969971,1025.130005,1033.329956,1033.329956,1112300,23557.23047,2590.639893,6767.779785
2017/11/8,1030.52002,1043.521973,1028.449951,1039.849976,1039.849976,1088700,23563.35938,2594.379883,6789.120117
2017/11/9,1033.98999,1033.98999,1019.666016,1031.26001,1031.26001,1245200,23461.93945,2584.620117,6750.049805
2017/11/10,1026.459961,1030.76001,1025.280029,1028.069946,1028.069946,720000,23422.21094,2582.300049,6750.939941
2017/11/13,1023.419983,1031.579956,1022.570007,1025.75,1025.75,885800,23439.69922,2584.840088,6757.600098
2017/11/14,1022.590027,1026.810059,1014.150024,1026,1026,959200,23409.4707,2578.870117,6737.870117
2017/11/15,1019.210022,1024.089966,1015.419983,1020.909973,1020.909973,854000,23271.2793,2564.620117,6706.209961
2017/11/16,1022.52002,1035.920044,1022.52002,1032.5,1032.5,1129700,23458.35938,2585.639893,6793.290039
2017/11/17,1034.01001,1034.420044,1017.75,1019.090027,1019.090027,1397100,23358.24023,2578.850098,6782.790039
