Date,Open,High,Low,Close,Adj Close,Volume,DJI,GSPC,IXIC
2017/5/22,137.770004,139.479996,137.330002,138.899994,138.681473,20915200,20894.83008,2394.02002,6133.620117
2017/5/23,139.699997,139.789993,135.710007,137.029999,136.814407,17031200,20937.91016,2398.419922,6138.709961
2017/5/24,140.960007,141.070007,138.080002,138.570007,138.352005,20399900,21012.41992,2404.389893,6163.02002
2017/5/25,140,140.029999,136.440002,138.259995,138.04248,15205700,21082.94922,2415.070068,6205.259766
2017/5/26,137.929993,145.279999,137.110001,141.839996,141.616837,19478500,21080.2793,2415.820068,6210.189941
2017/5/30,143.699997,146.289993,143.050003,144.869995,144.642059,24741300,21029.4707,2412.909912,6203.189941
2017/5/31,146.690002,147,142.050003,144.350006,144.122894,22182900,21008.65039,2411.800049,6198.52002
2017/6/1,144.990005,145.029999,142.520004,144.360001,144.132874,12583500,21144.17969,2430.060059,6246.830078
2017/6/2,144.240005,145.300003,143.399994,143.639999,143.414001,12186400,21206.28906,2439.070068,6305.799805
2017/6/5,142.979996,148.529999,142.509995,148.009995,147.777115,20434400,21184.03906,2436.100098,6295.680176
2017/6/6,147.820007,149.690002,146.800003,147.339996,147.108185,18968200,21136.23047,2429.330078,6275.060059
2017/6/7,148.330002,149.880005,147.699997,149.119995,148.885376,15315300,21173.68945,2433.139893,6297.379883
2017/6/8,153.460007,160,151.789993,159.940002,159.68837,28579300,21182.5293,2433.790039,6321.759766
2017/6/9,164.740005,168.5,142.75,149.600006,149.364639,92323200,21271.9707,2431.77002,6207.919922
2017/6/12,145.880005,151.699997,142.110001,149.970001,149.734039,42438300,21235.66992,2429.389893,6175.459961
2017/6/13,154.399994,154.770004,145.649994,151.399994,151.161789,41812600,21328.4707,2440.350098,6220.370117
2017/6/14,151.520004,154.059998,148.5,151.720001,151.481308,29616000,21374.56055,2437.919922,6194.890137
2017/6/15,146.960007,153.600006,146.5,152.369995,152.130264,24095600,21359.90039,2432.459961,6165.5
2017/6/16,152.759995,154.699997,150.240005,151.619995,151.381439,23124000,21384.2793,2433.149902,6151.759766
2017/6/19,153.410004,157.529999,153.259995,157.320007,157.072495,19454400,21528.99023,2453.459961,6239.009766
2017/6/20,159.029999,161.740005,156.919998,157.089996,156.84285,27386100,21467.14063,2437.030029,6188.029785
2017/6/21,158.210007,159.619995,155.699997,159.470001,159.219101,17066300,21410.0293,2435.610107,6233.950195
2017/6/22,159.800003,160.339996,157.399994,158.369995,158.120834,11728300,21397.28906,2434.5,6236.689941
2017/6/23,158.679993,159.320007,153.220001,153.830002,153.587982,27214700,21394.75977,2438.300049,6265.25
2017/6/26,155.160004,156.600006,148.330002,152.149994,151.910614,26599000,21409.55078,2439.070068,6247.149902
2017/6/27,151.440002,151.789993,146.350006,146.580002,146.34938,24987300,21310.66016,2419.379883,6146.620117
2017/6/28,149.320007,151.940002,145.75,151.75,151.511246,24873700,21454.60938,2440.689941,6234.410156
2017/6/29,150.600006,150.720001,144.080002,146.679993,146.449219,26610600,21287.0293,2419.699951,6144.350098
2017/6/30,147.380005,147.929993,143.5,144.559998,144.33255,18276500,21349.63086,2423.409912,6140.419922
2017/7/3,145.050003,145.649994,138.580002,139.330002,139.110794,17726800,21479.26953,2429.01001,6110.060059
2017/7/5,141.899994,144.220001,141.130005,143.050003,142.824936,20504700,21478.16992,2432.540039,6150.859863
2017/7/6,141.869995,145.380005,139.759995,143.479996,143.254257,18657100,21320.03906,2409.75,6089.459961
2017/7/7,145.779999,147.5,144.850006,146.759995,146.529099,16374300,21414.33984,2425.179932,6153.080078
2017/7/10,149.740005,154,148.679993,153.699997,153.458176,23962300,21408.51953,2427.429932,6176.390137
2017/7/11,153.850006,156.190002,152.149994,155.880005,155.634766,18948900,21409.07031,2425.530029,6193.299805
2017/7/12,158.300003,163,156.559998,162.509995,162.254318,28630200,21532.14063,2443.25,6261.169922
2017/7/13,163,166.300003,158.75,160.630005,160.377289,34228300,21553.08984,2447.830078,6274.439941
2017/7/14,161.289993,165.009995,161.009995,164.949997,164.690475,23548700,21637.74023,2459.27002,6312.470215
2017/7/17,166.330002,167.5,161.75,164.25,163.991577,23269800,21629.7207,2459.139893,6314.430176
2017/7/18,161.779999,166.550003,161.300003,165.960007,165.698898,19416000,21574.73047,2460.610107,6344.310059
