Date,Open,High,Low,Close,Adj Close,Volume,DJI,GSPC,IXIC
2017/7/17,58,58.349998,57.759998,57.790001,57.401451,6885000,21629.7207,2459.139893,6314.430176
2017/7/18,57.740002,58.080002,57.470001,57.650002,57.262394,4922500,21574.73047,2460.610107,6344.310059
2017/7/19,57.599998,57.880001,57.389999,57.77,57.381588,4451100,21640.75,2473.830078,6385.040039
2017/7/20,59.119999,59.59,58.799999,59.099998,58.702644,11915500,21611.7793,2473.449951,6390
2017/7/21,59,60,58.91,59.950001,59.546928,11048300,21580.07031,2472.540039,6387.75
2017/7/24,59.689999,59.77,58.759998,58.950001,58.553654,7498900,21513.16992,2469.909912,6410.810059
2017/7/25,59.32,59.52,58.919998,59.389999,58.990696,5157100,21613.42969,2477.129883,6412.169922
2017/7/26,59.09,59.130001,58.32,58.360001,57.967617,5529500,21711.00977,2477.830078,6422.75
2017/7/27,58.599998,58.68,57.990002,58.150002,57.759033,8259900,21796.55078,2475.419922,6382.189941
2017/7/28,58.150002,58.740002,57.970001,58.669998,58.275532,5112800,21830.31055,2472.100098,6374.680176
2017/7/31,58.709999,59.119999,58.330002,59.049999,58.652981,6225900,21891.11914,2470.300049,6348.120117
2017/8/1,59,59.939999,58.900002,59.84,59.437672,9051700,21963.91992,2476.350098,6362.939941
2017/8/2,59.549999,59.950001,59.27,59.790001,59.388008,4468100,22016.24023,2477.570068,6362.649902
2017/8/3,59.799999,60.529999,59.639999,60.139999,59.735649,5677200,22026.09961,2472.159912,6340.339844
2017/8/4,60.169998,60.34,59.630001,59.759998,59.358204,4106000,22092.81055,2476.830078,6351.560059
2017/8/7,59.82,60.099998,59.709999,59.790001,59.388008,4066700,22118.41992,2480.909912,6383.77002
2017/8/8,59.880001,60.119999,59.360001,59.459999,59.060223,5586400,22085.33984,2474.919922,6370.459961
2017/8/9,59.419998,59.970001,59.259998,59.900002,59.497269,5310900,22048.69922,2474.02002,6352.330078
2017/8/10,59.68,59.689999,59.060001,59.07,58.672844,5585100,21844.00977,2438.209961,6216.870117
2017/8/11,58.73,59.27,58.59,58.970001,58.573521,4980000,21858.32031,2441.320068,6256.560059
2017/8/14,59.150002,60,59.130001,59.779999,59.378071,5838300,21993.71094,2465.840088,6340.22998
2017/8/15,58.939999,59.009998,58.290001,58.560001,58.166275,8913000,21998.99023,2464.610107,6333.009766
2017/8/16,58.900002,59.049999,58.220001,58.540001,58.146412,5489600,22024.86914,2468.110107,6345.109863
2017/8/17,58.529999,58.740002,57.419998,57.459999,57.073669,9148600,21750.73047,2430.01001,6221.910156
2017/8/18,54.849998,55.419998,54.169998,54.950001,54.580547,22905200,21674.50977,2425.550049,6216.529785
2017/8/21,54.439999,54.439999,53.110001,53.610001,53.249557,14289300,21703.75,2428.370117,6213.129883
2017/8/22,53.919998,54.41,53.790001,54.130001,53.76606,8212800,21899.89063,2452.51001,6297.47998
2017/8/23,53.919998,54.080002,53.450001,53.610001,53.249557,6409400,21812.08984,2444.040039,6278.410156
2017/8/24,53.93,53.970001,53.459999,53.84,53.478008,5461900,21783.40039,2438.969971,6271.330078
2017/8/25,54.029999,54.200001,53.540001,53.900002,53.537605,6416600,21813.66992,2443.050049,6265.640137
2017/8/28,54.07,54.43,53.619999,53.73,53.368748,5269400,21808.40039,2444.23999,6283.02002
2017/8/29,52.740002,52.880001,52.07,52.73,52.375473,12539900,21865.36914,2446.300049,6301.890137
2017/8/30,52.799999,52.959999,52.25,52.560001,52.206615,7434500,21892.42969,2457.590088,6368.310059
2017/8/31,52.599998,52.98,52.470001,52.810001,52.635193,7728900,21948.09961,2471.649902,6428.660156
2017/9/1,53,53.450001,52.900002,53.360001,53.183372,5509800,21987.56055,2476.550049,6435.330078
2017/9/5,53.25,53.470001,52.880001,53.009998,52.834526,6306500,21753.31055,2457.850098,6375.569824
2017/9/6,53.119999,53.34,52.709999,52.759998,52.585354,7407600,21807.64063,2465.540039,6393.310059
2017/9/7,52.759998,52.849998,52.34,52.389999,52.216579,6905800,21784.7793,2465.100098,6397.870117
2017/9/8,52.25,52.509998,52.110001,52.200001,52.02721,8563300,21797.78906,2461.429932,6360.189941
2017/9/11,52.380001,53.130001,52.32,53.029999,52.854462,8649900,22057.36914,2488.110107,6432.259766
2017/9/12,53.77,54.09,53.299999,53.400002,53.22324,7823700,22118.85938,2496.47998,6454.279785
2017/9/13,53.450001,53.639999,53.040001,53.52,53.342842,6086000,22158.17969,2498.370117,6460.189941
2017/9/14,53.540001,53.889999,53.119999,53.73,53.552147,7497400,22203.48047,2495.620117,6429.080078
2017/9/15,53.860001,54.060001,53.52,53.869999,53.691681,10046800,22268.33984,2500.22998,6448.470215
2017/9/18,53.869999,54.16,53.400002,53.5,53.322906,8166400,22331.34961,2503.870117,6454.640137
2017/9/19,52.779999,54.049999,52.509998,53.330002,53.153473,14707200,22370.80078,2506.649902,6461.319824
2017/9/20,53.490002,53.639999,53.040001,53.560001,53.38271,7058000,22412.58984,2508.23999,6456.040039
2017/9/21,53.549999,53.639999,53.09,53.189999,53.013931,8065400,22359.23047,2500.600098,6422.689941
2017/9/22,53.02,53.610001,52.799999,53.240002,53.06377,10962400,22349.58984,2502.219971,6426.919922
2017/9/25,53.080002,53.560001,53,53.23,53.053799,12262400,22296.08984,2496.659912,6370.589844
2017/9/26,53.18,53.970001,52.98,53.700001,53.522247,16183700,22284.32031,2496.840088,6380.160156
2017/9/27,52.169998,52.689999,51.029999,52.669998,52.495651,36202500,22340.71094,2507.040039,6453.259766
2017/9/28,52.799999,53.029999,52.330002,52.630001,52.455788,11334700,22381.19922,2510.060059,6453.450195
2017/9/29,52.59,52.82,51.759998,51.849998,51.678368,12189900,22405.08984,2519.360107,6495.959961
2017/10/2,52.16,52.209999,51.66,51.869999,51.698303,7516200,22557.59961,2529.120117,6516.720215
2017/10/3,52,52.049999,51.400002,51.470001,51.299629,8126700,22641.66992,2534.580078,6531.709961
2017/10/4,51.509998,52.130001,51.400002,52.080002,51.907608,8204300,22661.64063,2537.73999,6534.629883
2017/10/5,52.009998,52.32,51.779999,52.18,52.007278,5287400,22775.39063,2552.070068,6585.359863
2017/10/6,52.200001,52.459999,52.119999,52.419998,52.246479,5360300,22773.66992,2549.330078,6590.180176
2017/10/9,52.23,52.299999,51.5,51.52,51.349461,6875100,22761.07031,2544.72998,6579.72998
2017/10/10,51.580002,51.82,51.369999,51.529999,51.359428,8372700,22830.67969,2550.639893,6587.25
2017/10/11,51.389999,51.52,50.830002,51.029999,50.861084,9109600,22872.89063,2555.23999,6603.549805
2017/10/12,50.98,51.119999,50.349998,50.830002,50.661747,10658400,22841.00977,2550.929932,6591.509766
2017/10/13,50.830002,51.07,50.400002,50.98,50.811249,16227900,22871.7207,2553.169922,6605.799805
2017/10/16,50.799999,51.41,50.639999,51.369999,51.199955,9299300,22956.96094,2557.639893,6624
2017/10/17,51.5,52.040001,51.380001,52,51.827873,9492700,22997.43945,2559.360107,6623.660156
2017/10/18,52.18,52.400002,52.099998,52.299999,52.126877,10890300,23157.59961,2561.26001,6624.220215
2017/10/19,51.66,52.799999,51.48,52.689999,52.515587,12568200,23163.03906,2562.100098,6605.069824
2017/10/20,52.790001,53.5,52.790001,53.060001,52.884365,13020900,23328.63086,2575.209961,6629.049805
2017/10/23,53.060001,53.950001,53,53.66,53.482376,12242600,23273.96094,2564.97998,6586.830078
2017/10/24,53.900002,54,53.099998,53.419998,53.243172,14767600,23441.75977,2569.129883,6598.430176
2017/10/25,53.43,55.91,52.669998,54.939999,54.758141,24804000,23329.46094,2557.149902,6563.890137
2017/10/26,55.259998,57.25,55.139999,56.810001,56.621952,22185100,23400.85938,2560.399902,6556.77002
2017/10/27,55.82,56.360001,55.650002,55.959999,55.774765,12801800,23434.18945,2581.070068,6701.259766
2017/10/30,55.709999,55.93,54.84,55.27,55.087048,10169400,23348.74023,2572.830078,6698.959961
2017/10/31,54.75,55.279999,54.52,54.990002,54.807976,9794800,23377.24023,2575.26001,6727.669922
2017/11/1,55.419998,55.5,54.849998,55.07,54.887711,7544500,23435.00977,2579.360107,6716.529785
2017/11/2,55.150002,55.32,54.59,55.119999,54.937542,7250300,23516.25977,2579.850098,6714.939941
2017/11/3,55.150002,55.720001,55.040001,55.709999,55.525593,9448200,23539.18945,2587.840088,6764.439941
2017/11/6,55.290001,56.130001,55.139999,56.040001,55.8545,9332200,23548.41992,2591.129883,6786.439941
2017/11/7,55.75,56.02,55.02,55.150002,54.967445,7774700,23557.23047,2590.639893,6767.779785
2017/11/8,55,55.77,54.889999,55.759998,55.575424,7079400,23563.35938,2594.379883,6789.120117
2017/11/9,55.5,56.349998,55.310001,56.130001,55.944202,10958500,23461.93945,2584.620117,6750.049805
2017/11/10,55.880001,56.490002,55.619999,56.09,55.904335,7535700,23422.21094,2582.300049,6750.939941
2017/11/13,55.66,56.09,55.66,55.91,55.72493,10106100,23439.69922,2584.840088,6757.600098
2017/11/14,55.709999,56.18,55.529999,55.98,55.794697,5037500,23409.4707,2578.870117,6737.870117
2017/11/15,55.959999,56.869999,55.080002,56.630001,56.442547,6610500,23271.2793,2564.620117,6706.209961
2017/11/16,56.619999,57.279999,56.41,57.23,57.040562,8233300,23458.35938,2585.639893,6793.290039
2017/11/17,58.540001,59.529999,58.369999,59.189999,58.994072,15475500,23358.24023,2578.850098,6782.790039
